,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,att128,att129,att130,att131,att132,att133,att134,att135,att136,att137,att138,att139,att140
2451,-1.6546815,-2.6844184,-3.2013033,-3.4390101,-3.2416107,-2.8891592,-1.7393602,-0.76524954,-0.46898133,0.16842356,0.67829372,0.87853206,0.68981016,0.80026388,0.78456299,0.68723819,0.7677677,0.80583596,0.6042614,0.57459895,0.74259962,1.0323146,0.9379499,0.90423159,0.90780465,0.782602,0.71379212,0.70962209,0.70982115,0.76079507,0.61195393,0.65859375,0.78157131,0.75774961,0.87704645,0.81216813,0.71327036,0.59196793,0.62500397,0.68167858,0.66675771,0.76689657,0.74296263,0.85130708,0.75917365,0.78203778,0.82633141,0.89838122,0.97436467,1.0333538,0.87602388,0.78499246,0.91020451,0.91377492,0.82311204,0.39810752,0.40863288,0.68133702,0.71990043,0.81481497,0.54670584,0.35916308,0.53473388,0.28884528,0.34977691,0.34171196,0.056943427,0.15789342,0.094301681,0.1324225,0.1238767,-0.069447561,-0.45759835,-0.31345897,-0.13137085,-0.32275212,-0.41121919,-0.18576983,-0.14627595,-0.001114714,-0.21921654,-0.54661761,-0.36170735,-0.39654415,-0.44519205,-0.3544897,-0.54033511,-0.57261385,-0.51459717,-0.49173449,-0.42852066,-0.27918318,-0.15514013,-0.18187501,0.022068115,0.36522945,0.59730958,0.74984567,1.123002,1.3336753,1.2643146,1.0855547,1.0099838,0.87387755,0.5768665,0.2775571,-0.046041957,-0.40118958,-0.7978717,-1.1799637,-1.3189321,-1.1961722,-0.82334628,-0.75242764,-0.71819288,-0.89324043,-0.97072904,-0.88915636,-0.88749032,-0.88970913,-0.87392748,-0.76440108,-0.78270013,-0.70221311,-0.66292251,-0.59554105,-0.14161164,0.64103305,1.0580198,0.81274615,0.71063386,0.76722309,0.33320598,-0.20203747,-0.9684495,-1.5610014,-1.4210403,-1.5177347,-2.0936382,-3.3108827
4517,-3.6941974,-4.7282401,-4.3730035,-4.1026971,-3.0573066,-1.5801762,-0.96158976,-0.8048271,0.08990822,0.25572384,0.29568263,0.34493176,0.31290956,0.2591011,0.25072645,0.24627427,0.22583329,0.25535129,0.27848556,0.18553023,0.086223376,0.12881665,0.14605708,0.082570433,0.05364252,0.07001421,-0.099421104,-0.046515025,-0.17738259,-0.21292456,-0.28723522,-0.30277234,-0.32715256,-0.38977638,-0.34176012,-0.36989685,-0.37622731,-0.329542,-0.26096882,-0.28773089,-0.14005449,-0.14752773,-0.038556589,-0.033266045,0.04636268,0.20687591,0.25490744,0.22361755,0.19097827,0.3005908,0.21098057,0.20178331,0.23701411,0.26168629,0.29331379,0.2934668,0.20190489,0.34641437,0.15618436,0.30306311,0.33931572,0.3243067,0.37416956,0.2968325,0.37590647,0.35701817,0.34179166,0.40957154,0.41332583,0.36512952,0.51454094,0.54081292,0.46257746,0.56597066,0.49342889,0.54655124,0.5152366,0.4483245,0.36222081,0.49698135,0.42847528,0.34875511,0.34389816,0.33291991,0.28746858,0.23378889,0.21450633,0.19595901,0.18074377,0.22114618,0.10231348,0.1809837,0.31049181,0.44258116,0.63263693,0.82720113,0.91265499,1.0729273,1.3666039,1.4174496,1.6719047,1.7428004,1.6895241,1.6004676,1.3151346,1.2587391,0.9091152,0.62466032,0.35079754,-0.001345721,-0.39366853,-0.50067101,-0.57194673,-0.64799842,-0.70024034,-0.70221118,-0.58534468,-0.65135035,-0.66240311,-0.63769782,-0.72232767,-0.67519793,-0.65119031,-0.60958816,-0.6207013,-0.68734415,-0.53943888,-0.26636522,0.15400673,0.58793567,0.57558293,0.68281978,0.70818204,0.55926513,0.4820733,0.29330722,0.73163017,0.65376556,-0.67613324,-3.5122441
2123,-0.29386734,-1.7426504,-2.697398,-3.6322342,-4.3144925,-4.2144297,-3.3425201,-1.9912545,-1.5323774,-1.4782184,-0.76328091,-0.28997745,-0.29806892,-0.43745711,-0.31614489,-0.14955504,-0.20766614,-0.12527186,-0.15146703,-0.2671569,-0.3587604,-0.27358893,-0.23736303,-0.25429961,-0.19666291,-0.24782063,-0.23691388,-0.35923335,-0.34110571,-0.30741381,-0.29735492,-0.31292083,-0.47035576,-0.51151177,-0.47883169,-0.52757641,-0.5674142,-0.48845682,-0.50349468,-0.50808919,-0.4935197,-0.37544141,-0.26957959,-0.3090919,-0.12608542,-0.13866781,-0.19500181,-0.031781818,0.10486081,0.012834716,0.043546119,0.020305575,0.074810079,0.09059118,0.19338627,0.19168306,0.1719034,0.22477057,0.15559111,0.13703016,0.24901049,0.21387527,0.19781725,0.20512201,0.13807867,0.15835742,0.23320598,0.23399078,0.33012219,0.27526902,0.37475654,0.51977099,0.38988989,0.48515813,0.55661929,0.62518692,0.5387315,0.473532,0.63633841,0.68320704,0.59493754,0.60916026,0.67486084,0.49024358,0.41482197,0.58029352,0.6763607,0.52178817,0.40415792,0.48122974,0.42256152,0.41072065,0.53293609,0.49493584,0.5141056,0.61269852,0.92911763,1.179558,1.3088215,1.4668258,1.7197675,2.0220775,2.0866143,2.0636378,1.9565469,1.8663933,1.6648972,1.5107365,1.2182152,0.97220434,0.55736597,0.10155097,-0.19512206,-0.21374519,-0.18574233,-0.26159773,-0.38389666,-0.23839292,-0.26482353,-0.33248505,-0.31408584,-0.34362626,-0.29317731,-0.22970931,-0.29095204,-0.22267173,-0.1319035,-0.16563836,0.20996146,1.0435682,1.517704,1.2601649,0.85417951,0.2168966,-0.14143583,-0.4659465,-0.73695197,-0.77882685,-0.25700649,-0.99040615
2427,0.75731685,-0.87172305,-2.5914705,-4.0978935,-4.2655135,-3.4859178,-2.3503991,-1.7214626,-1.326225,-0.42266541,-0.29974975,-0.4570744,-0.26767427,-0.29455321,-0.1882405,-0.29480517,-0.34333578,-0.38122532,-0.50122624,-0.42018082,-0.44399581,-0.41349042,-0.51662174,-0.50156112,-0.57183431,-0.50447751,-0.63006033,-0.64870101,-0.63377931,-0.77762697,-0.9146489,-0.91162745,-0.91779828,-0.98521394,-1.0750251,-1.1327958,-1.1778615,-1.1612921,-1.1442677,-1.2568857,-1.2389159,-1.0721009,-0.99225275,-0.97105579,-0.92045609,-0.82970157,-0.67561838,-0.50884067,-0.35948138,-0.22930489,-0.19725819,-0.17973206,-0.030277953,-0.012014631,0.032506964,0.011511058,-0.003245534,0.19899155,0.2223033,0.16122326,0.11886038,0.17366815,0.18482479,0.27708173,0.27606801,0.28609084,0.40766586,0.35066089,0.31985324,0.39174081,0.35249112,0.36908863,0.48742822,0.59096724,0.54796037,0.58471942,0.54753269,0.7294396,0.67534038,0.56787845,0.63571621,0.58618921,0.53371744,0.55159026,0.49234447,0.45718882,0.63247021,0.49705973,0.50023512,0.32458802,0.5211232,0.53115793,0.51543903,0.47470999,0.44641839,0.36414009,0.50178254,0.55004444,0.71034655,1.0514817,1.1278109,1.2556209,1.5501393,1.6925387,1.769516,1.8265369,1.9594183,1.7677674,1.6935324,1.4420096,1.0741029,0.85837009,0.62765636,0.40798856,-0.036169909,-0.064774366,-0.015291526,-0.042747538,-0.14929691,-0.11975402,0.14810889,0.18697355,-0.14098594,-0.10853648,-0.079849887,-0.024635604,0.15802041,0.11831201,0.041575001,1.0434839,1.6727622,1.2270355,0.96524179,1.2013071,1.099739,0.63022009,0.23154667,0.12783642,0.92816861,0.56890323
1238,1.839039,1.7976683,-0.11297427,-1.885214,-3.2643023,-4.3316214,-3.6726918,-2.4199281,-1.6669673,-1.4861344,-0.41780101,0.044953459,-0.03688989,-0.041697324,-0.097362709,0.047143334,-0.021312553,-0.22053731,-0.050466879,-0.1335085,-0.045296606,-0.13695071,-0.2297908,-0.1906899,-0.36636002,-0.43862049,-0.39797848,-0.46287651,-0.69320666,-0.614115,-0.70856203,-0.82361476,-0.88249307,-0.92230863,-0.95985674,-1.0756161,-1.1956555,-1.1042273,-1.1332973,-1.2922721,-1.2259413,-1.0538199,-1.0443458,-0.97077571,-0.82848224,-0.69465566,-0.77746911,-0.51337246,-0.44916728,-0.25031562,-0.32501421,-0.30268695,-0.23251179,-0.20088421,-0.12109202,-0.14641289,-0.1117351,-0.009031452,-0.070443355,-0.1083897,0.026242502,-0.001817726,-0.041500359,0.071176344,0.12829924,0.10330599,0.013460759,-0.005786196,0.028681546,0.3003995,0.51025752,0.35084632,0.34931276,0.41088472,0.47264893,0.38942194,0.39236442,0.33443342,0.4219444,0.56309486,0.51583568,0.44499186,0.54401148,0.45209312,0.38850386,0.3333166,0.44069223,0.26635634,0.35649813,0.26011559,0.21716592,0.26305525,0.23746819,0.092792809,0.16159496,0.27760828,0.21824017,0.23738969,0.24556811,0.46617793,0.52800659,0.84997266,1.1797931,1.2567164,1.3450099,1.5196641,1.7387535,1.8096471,1.8340742,1.745889,1.3700919,1.2103949,1.1561654,0.77920107,0.39250053,-0.11329102,-0.38119296,-0.32798141,-0.36568993,-0.27997976,-0.26980941,-0.26581094,-0.30509046,-0.31917548,-0.20294909,-0.1890344,-0.20585257,-0.28871936,-0.14995226,-0.25148103,-0.000588163,0.19079729,0.89981557,0.86664559,1.4181234,2.148354,2.3374706,2.2780018,1.2722264,1.7930769
3723,-1.5876101,-3.2844278,-3.7706276,-4.0399297,-3.827281,-3.4110593,-2.4591841,-1.4877337,-1.1175463,-0.87852612,-0.36659945,-0.12345749,-0.16969131,-0.10609438,-0.066003422,-0.16888628,-0.18675965,-0.23189093,-0.069921757,0.011470885,-0.038356032,-0.020029162,-0.10930482,-0.13722821,-0.040596813,-0.037362765,-0.11873766,-0.046163861,0.018092128,-0.023547357,0.049127,-0.006942481,0.1109467,0.19066873,0.11076536,0.18566191,0.18059654,0.17282871,0.23793773,0.27495709,0.29863071,0.32124499,0.34945009,0.37959722,0.25360429,0.26571367,0.34361439,0.36887641,0.30638288,0.29100697,0.30954797,0.28611141,0.15494286,0.10175988,0.21480503,0.24297262,0.1703774,0.13238561,0.12733593,0.1109303,0.15832023,0.036250909,0.063618897,0.20428881,0.13638955,0.2697871,0.2102348,0.1980367,0.16398836,0.19362806,0.2638935,0.2767502,0.2758155,0.32512052,0.3520699,0.44082476,0.44771891,0.44796058,0.47756031,0.47469285,0.42265021,0.25638438,0.392417,0.37749228,0.37942003,0.39726893,0.45163453,0.27033733,0.19365591,0.32020621,0.3292057,0.25511564,0.37628497,0.40547576,0.64402042,0.85511633,0.94663509,1.1272124,1.3546933,1.6926033,1.9276317,1.9987173,1.9592249,1.9305123,1.7225436,1.4812297,1.4087174,1.1676905,0.95189056,0.64373343,0.3822309,0.023203162,-0.24531474,-0.45164443,-0.34529325,-0.44062955,-0.44003603,-0.48637743,-0.47360856,-0.43400482,-0.3910202,-0.41683514,-0.37245605,-0.2664528,-0.43751081,-0.41071307,-0.40403156,-0.27032535,-0.000335153,0.6271584,1.2101452,1.1431103,0.75350474,0.085939494,-0.83352013,-1.498182,-1.9750866,-1.8931663,-1.1599049,-1.2763591
2241,0.39841022,-1.5151061,-2.5854824,-3.594544,-4.3112378,-4.1186054,-3.295202,-2.1601694,-1.5562841,-1.2891202,-0.58756319,-0.27651139,-0.31231141,-0.21699145,-0.2352446,-0.14628392,-0.16235816,-0.16842387,-0.18269288,-0.34727164,-0.26034456,-0.20308615,-0.26411308,-0.29854677,-0.32380862,-0.3201503,-0.36885374,-0.40266748,-0.33199973,-0.45966544,-0.39528406,-0.49764986,-0.66044674,-0.60859923,-0.66028441,-0.52317159,-0.48391047,-0.64575408,-0.59149442,-0.51755715,-0.48786114,-0.45503662,-0.29784647,-0.24719307,-0.13179772,-0.09640992,-0.094690777,-0.011740501,0.15390801,0.068153521,0.092719983,0.010416492,0.096975714,0.18132304,0.10860214,0.1219991,0.086552695,0.062878392,0.16599439,0.17443071,-0.003114253,0.13575981,0.20193831,0.093834405,0.11199936,0.14303919,0.24557838,0.28574605,0.30378022,0.30085222,0.35976818,0.43632465,0.47159149,0.61232976,0.58589169,0.56889443,0.663556,0.58039761,0.61529967,0.65252034,0.73313659,0.67241391,0.71022401,0.69996866,0.64117317,0.53358887,0.47579131,0.51510931,0.47246071,0.36026733,0.37975892,0.4617206,0.43856111,0.50322872,0.51696237,0.74035749,0.94207092,1.0131314,1.1759272,1.4443542,1.6303369,1.8912249,2.1182447,2.2056467,2.096347,1.9011723,1.6508859,1.4458858,1.1754516,1.0192631,0.64649369,0.38344624,-0.025672259,-0.18149109,-0.27784612,-0.47911606,-0.41290747,-0.41309362,-0.56056259,-0.48514283,-0.48235965,-0.40873176,-0.47040532,-0.57945604,-0.52016625,-0.4270157,-0.48443575,-0.35933583,-0.061977334,0.55933781,1.3537993,1.4797297,1.0879186,0.66692304,0.1164718,-0.56211793,-0.8000154,-0.49338599,0.35639739,-0.11693228
3251,3.0035217,2.1090443,-0.68572971,-3.5168549,-4.0454012,-2.9228779,-1.5212766,-0.65273431,-0.6137516,0.39570006,0.90490587,0.77352441,0.91898928,0.83766403,0.7269954,0.6566305,0.6464144,0.58751912,0.51394588,0.65933292,0.5243052,0.37653734,0.43173611,0.36896862,0.3317286,0.16993418,0.1872182,-0.006935709,0.05544523,-0.26398295,-0.32553063,-0.34212487,-0.46118253,-0.50917132,-0.59999519,-0.55925458,-0.67402968,-0.61004028,-0.55968039,-0.50103679,-0.36503137,-0.26783784,-0.078776282,-0.037370294,0.16246092,0.31547962,0.38782689,0.50859278,0.58697123,0.61527994,0.6607588,0.59776199,0.57270053,0.57404702,0.71626398,0.7196671,0.5517121,0.56061941,0.62418239,0.51220239,0.55076654,0.62376947,0.52997492,0.52609832,0.53761121,0.55545847,0.5583925,0.62747194,0.61399621,0.63406103,0.64702466,0.57097424,0.62224487,0.60820989,0.61455314,0.57144062,0.59718586,0.49797731,0.42432285,0.38426464,0.34914596,0.42330922,0.2472287,0.26762806,0.14913681,0.11449379,0.12601296,0.064841322,0.10570044,-0.008736775,0.018004411,-0.029133056,-0.050046746,-0.13310021,-0.1497013,0.037487194,0.15879627,0.3205908,0.44879844,0.61994082,0.92855843,1.1749868,1.463835,1.5592058,1.3910505,1.4520514,1.0637404,0.88776223,0.42421059,0.12729818,-0.32833814,-0.89655424,-1.0977655,-1.311229,-1.4531575,-1.5020284,-1.4674685,-1.4854469,-1.5856292,-1.5641274,-1.6200887,-1.6924032,-1.7996161,-1.7352086,-1.7393959,-1.7098742,-1.723668,-1.6768085,-1.5145483,-0.79877055,-0.5380371,-0.86899652,-0.51592197,-0.063055842,0.38279487,0.20747439,0.57098502,1.0376488,1.1003019,-1.1859434
4662,0.19248918,-2.404365,-4.3876454,-4.9471959,-4.1474367,-3.0992475,-1.8791015,-1.5577172,-1.0659049,-0.28866026,-0.24910175,-0.24012489,-0.24645278,-0.18675407,-0.25205079,-0.20515391,-0.20627714,-0.16391261,-0.17222885,-0.26510125,-0.27190997,-0.32137729,-0.36698402,-0.2544653,-0.34356363,-0.35910609,-0.34148487,-0.3873752,-0.46232824,-0.4568438,-0.58931857,-0.54070389,-0.6349193,-0.65385254,-0.66448576,-0.73437176,-0.70653484,-0.74636567,-0.78082986,-0.72457608,-0.67599302,-0.60541959,-0.58195731,-0.42782895,-0.38888133,-0.18952628,-0.11044244,0.001702954,0.067560854,0.047451322,0.049625768,0.11299162,0.23913433,0.19197822,0.25809703,0.2169475,0.20395507,0.28011938,0.21736376,0.31978805,0.26115744,0.37228038,0.38183474,0.34888594,0.46044169,0.41405882,0.45652998,0.4391431,0.58615154,0.55399566,0.60343841,0.70044408,0.67053021,0.66716669,0.63586932,0.6250032,0.63569173,0.71654894,0.66393894,0.61829894,0.5930287,0.61289061,0.53210992,0.61449719,0.46776641,0.48192227,0.43100451,0.3954997,0.39159192,0.40924162,0.40273468,0.39768696,0.35698925,0.29624243,0.28447466,0.38388174,0.44196659,0.53212144,0.82783739,1.1265966,1.190098,1.2711116,1.6574296,1.8932261,1.9980138,1.8852775,1.7752798,1.5995971,1.4539455,1.2749474,0.90675957,0.49157207,-0.007729568,-0.14909871,-0.31948697,-0.36777175,-0.27521814,-0.30734851,-0.38723884,-0.34173378,-0.43238751,-0.22178075,-0.21116858,-0.39206981,-0.34888524,-0.30277668,-0.33145047,-0.22824399,-0.11606371,0.25882915,1.0868901,1.2856159,0.7952351,0.62901147,0.27437707,-0.15873726,-0.24188398,-0.058675109,0.77412605,-1.2064147
1818,1.8468806,-0.6795145,-2.7740208,-3.4896928,-4.1802407,-4.0277927,-3.0530256,-1.8817292,-1.5411235,-1.1267229,-0.17078372,-0.17876288,-0.1756977,-0.21605419,-0.25639991,-0.25746087,-0.1581706,-0.27067904,-0.2677479,-0.27286712,-0.31090279,-0.44400411,-0.40436752,-0.35190315,-0.43822576,-0.49037005,-0.49200595,-0.57283411,-0.59482983,-0.54992198,-0.78467497,-0.84550344,-0.72125163,-0.83550927,-0.81903958,-0.87455468,-0.90564651,-0.79270652,-0.80786875,-0.83247512,-0.7718678,-0.72082473,-0.64061943,-0.54700999,-0.50529809,-0.43626885,-0.34683687,-0.35852092,-0.11060331,-0.18167792,-0.23881723,-0.13335603,-0.12192824,-0.085629463,0.02898993,-0.070447429,0.025016454,0.015358445,-0.012339133,0.086909618,0.12271636,0.15648448,0.16923079,0.18715913,0.16714118,0.21026592,0.25456419,0.34009983,0.32581219,0.32658381,0.30117861,0.37075806,0.38957376,0.35158064,0.36838982,0.3413645,0.42392121,0.44530993,0.39085849,0.43928449,0.39946997,0.4046267,0.48009931,0.23622238,0.31098562,0.37516201,0.41344467,0.38555213,0.29488664,0.31433344,0.30752516,0.27831162,0.27584582,0.26660624,0.23488007,0.32536955,0.44534108,0.53007341,0.8347574,0.98511116,1.2871361,1.3912026,1.6158797,1.9974394,2.0976806,1.9987284,1.8826305,1.5777944,1.4656185,1.2403178,0.75041068,0.48913964,0.12695108,-0.18451635,-0.29977904,-0.21118461,-0.27100241,-0.29427751,-0.23470676,-0.23453459,-0.24239104,-0.23783917,-0.25361999,-0.17521288,-0.2269927,-0.17872451,-0.12029516,-0.13593382,-0.061228341,0.13606157,0.46667987,0.86076857,0.98267598,1.1725221,1.3850462,1.2582338,1.3493599,1.2831226,2.2624634,1.2294667
3847,-1.2311085,-2.4251168,-3.3614268,-4.2890405,-4.1354835,-3.4102516,-2.2610946,-1.3906626,-1.1424369,-0.36952331,0.039672703,-0.00586271,-0.013368442,-0.092215285,0.14276213,0.2529479,0.16717354,0.040685501,0.071982918,0.10762092,-0.026606826,-0.15211577,-0.047864047,0.12395633,0.17711063,0.028637946,0.078803705,0.12832457,0.08500073,0.069156318,-0.051066326,-0.026173991,-0.14811082,-0.22475531,-0.14410661,-0.073412403,-0.078393756,-0.023725416,-0.15985737,-0.12846743,-0.073178225,-0.16710519,-0.057862459,0.15049099,0.34898636,0.3780808,0.28483077,0.145683,0.11471234,0.064125138,0.32173963,0.33525923,0.42461507,0.26020297,0.22179393,0.23762826,0.12325774,0.23029905,0.31292302,0.1291986,0.23062238,0.25111752,0.23633532,0.32531885,0.21213838,0.13159411,-0.011031614,0.12931132,0.17405383,0.25684582,0.23095831,0.32031871,0.33269685,0.43361075,0.44186978,0.42866834,0.59727745,0.55650849,0.56780726,0.30445746,0.44737677,0.64004825,0.55359132,0.49244757,0.34121271,0.40919611,0.35021289,0.25567553,0.33065348,0.33987465,-0.008835381,0.20766022,0.30288198,0.26264373,0.52405645,0.73619733,0.97203628,1.3219362,1.5355987,1.6532234,1.9904642,2.11578,2.1559945,2.0783283,1.9788677,1.6433372,1.4380228,1.2531597,0.76530486,0.73735354,0.53192641,0.00112529,-0.56570692,-0.69860378,-0.34471313,-0.24437415,-0.46172199,-0.43379211,-0.52383261,-0.51137806,-0.41734775,-0.45952538,-0.50881741,-0.45795876,-0.44041849,-0.48299969,-0.51511778,-0.34777057,-0.021280482,0.62667021,1.2488721,0.81213703,0.060112905,-0.95485593,-1.6603852,-1.9901012,-1.8232257,-1.2790593,-0.68875102,-1.311156
2344,0.68499042,-1.3474152,-3.0285871,-4.0873549,-4.2654835,-3.8889147,-3.1490612,-1.9970712,-1.4283685,-1.1806986,-0.43212988,-0.22610142,-0.27273547,-0.24400979,-0.1755591,-0.2005544,-0.17981933,-0.19035018,-0.21843867,-0.2638433,-0.20448631,-0.24297939,-0.29259895,-0.30603132,-0.25818402,-0.30895388,-0.53676241,-0.41545808,-0.49824418,-0.53447599,-0.55594771,-0.6296719,-0.5335699,-0.61078006,-0.65055326,-0.66104491,-0.61679375,-0.55448783,-0.51984961,-0.42992308,-0.3626364,-0.36876567,-0.20217387,-0.09319612,-0.1150782,-0.069496016,0.034004675,0.047429825,0.025520684,0.14119547,0.12908389,0.076235296,0.10995874,0.1255176,0.18129032,0.070669223,0.15245596,0.1136058,0.13950993,0.21945588,0.11544033,0.19222911,0.2854339,0.18869826,0.23570485,0.25957108,0.29474792,0.33993745,0.42054387,0.52569589,0.61622698,0.63037215,0.61283053,0.63307771,0.64152468,0.57449412,0.54518551,0.6623042,0.5684259,0.53748864,0.57036483,0.56265172,0.49249257,0.48328469,0.45994141,0.36505781,0.43846015,0.38722699,0.30602858,0.30537722,0.26555496,0.2685524,0.32005781,0.47163004,0.54779067,0.71647917,0.87580354,0.98885087,1.1250738,1.387089,1.675498,1.9144393,1.8416946,1.7189853,1.7767688,1.4943909,1.3851804,1.1145818,0.94004287,0.53873212,0.078926949,-0.1543574,-0.4197662,-0.37648741,-0.42023235,-0.48648825,-0.48999919,-0.50002439,-0.46247631,-0.50686131,-0.49644962,-0.39439286,-0.42452857,-0.41912162,-0.36730414,-0.37363537,-0.30282348,-0.20824416,0.28436278,0.83009302,0.92814781,1.0364379,1.3175104,1.2519587,0.89706016,0.71215963,1.0779917,1.2675066,0.024778064,-2.4240409
4604,0.72655193,-1.3197614,-3.598215,-4.5938812,-4.2468045,-3.7293161,-2.7057784,-1.4821249,-1.3765581,-0.68549665,-0.25635952,-0.099802406,-0.22499617,-0.18062834,-0.23034366,-0.26315842,-0.17920529,-0.26514664,-0.25233432,-0.17153576,-0.15595905,-0.15570846,-0.25728409,-0.2448324,-0.24109324,-0.32336905,-0.3421964,-0.45834304,-0.44925746,-0.54229367,-0.51639657,-0.69486732,-0.74671601,-0.74722308,-0.72674855,-0.77319057,-0.89613608,-0.82903439,-0.79727505,-0.84126029,-0.73167246,-0.74245169,-0.62974744,-0.5431326,-0.55291504,-0.43087423,-0.25128421,-0.17742782,-0.09680279,-0.005668972,-0.084630945,-0.035813881,-0.050924401,0.039591328,0.042975466,0.053040876,-0.001487475,7.46e-05,-0.014766976,0.047182698,0.042613606,0.14942257,0.12463562,0.099012676,0.1561004,0.05403821,0.097859333,0.20081836,0.14934592,0.2904801,0.30629277,0.23155234,0.3989385,0.42651186,0.4121058,0.56347743,0.48158258,0.47710555,0.5471329,0.52123616,0.54573664,0.55323932,0.52337914,0.52860997,0.52254463,0.45616175,0.42683093,0.44886051,0.45669599,0.38509681,0.44292791,0.40449891,0.37539115,0.46338114,0.47893477,0.67348282,0.94538371,0.93140119,0.95050603,1.0707791,1.2966902,1.5197721,1.8267339,1.8481852,1.886421,1.7737664,1.5829902,1.4470567,1.148045,0.9218173,0.64948626,0.29002782,-0.076999789,-0.1820576,-0.34530086,-0.26774339,-0.21224183,-0.29577146,-0.33442483,-0.30839987,-0.2692993,-0.37715971,-0.32796,-0.31101417,-0.37615614,-0.36438407,-0.35758107,-0.3248481,-0.046487625,0.40683484,0.76568574,0.61231932,0.78215416,1.2626215,1.376148,1.2489235,1.0132487,1.140014,1.6496192,1.0559792
249,-0.82113833,-2.7021167,-3.8516793,-4.2209008,-3.6456634,-2.6400874,-1.8599615,-1.6109934,-0.94843676,-0.40845973,-0.39829692,-0.35995616,-0.37783171,-0.38436306,-0.38683849,-0.30474285,-0.36128242,-0.51342157,-0.38479395,-0.39289338,-0.38216281,-0.41747252,-0.46569553,-0.58485616,-0.64474312,-0.64685551,-0.60837813,-0.78321834,-0.9170474,-0.81156479,-0.90289439,-0.98839159,-1.1317104,-1.0538795,-1.1570097,-1.1392762,-1.1008498,-0.99616833,-1.00886,-1.0309856,-0.88113587,-0.65368689,-0.56977927,-0.51456888,-0.39817296,-0.28055057,-0.23030423,-0.10102905,-0.1401123,-0.19620736,-0.08226516,-0.065720499,0.031687325,0.055281455,0.058259074,0.10482892,0.11019991,0.099525515,0.060245282,0.1062703,0.20016444,0.17403193,0.2212948,0.26317969,0.29597974,0.30856556,0.35053103,0.40546258,0.43270476,0.46810705,0.47524594,0.58569419,0.58931732,0.46846494,0.67690614,0.57188809,0.63962363,0.65023162,0.58229383,0.57643404,0.50386368,0.63229851,0.49148805,0.54378405,0.56815588,0.48681566,0.56350088,0.47539346,0.48822987,0.51287928,0.43211919,0.42410443,0.45968906,0.41144197,0.43595587,0.37521384,0.70043597,0.83078839,1.0119265,1.1380377,1.2093097,1.4213745,1.6182058,1.8434378,1.9255992,1.8027919,1.6693306,1.5014237,1.3373414,1.1254799,0.9820132,0.63428893,0.18312324,-0.023782098,-0.19874135,-0.22401638,-0.23040531,-0.20264308,-0.13935701,-0.1599929,-0.21306143,-0.18005008,-0.1692268,-0.23148906,-0.23798848,-0.16710836,-0.18802533,-0.071808702,0.030043017,0.31434371,1.0150594,1.1591141,0.92698525,1.2672201,1.4788549,1.2920464,1.0115733,0.79922705,1.3892013,1.1111771
